0,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71279208003575,0.0352433219007846,0.700003988455098,-0.0260724959806449
0.01,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712857894894087,0.0370758051868252,0.69990932288504,-0.0242063234615035
0.02,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712918823904231,0.0389080343594485,0.699809860214852,-0.0223399850349315
0.03,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71297486664858,0.0407399968607607,0.69970560112624,-0.0204734934926035
0.04,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713026022743025,0.0425716801346961,0.699596546333783,-0.0186068616272435
0.05,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713072291836947,0.0444030716271026,0.69948269658493,-0.0167401022325372
0.06,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713113673613224,0.046234158785828,0.699364052659997,-0.0148732281030447
0.07,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713150167788228,0.0480649290608058,0.699240615372153,-0.013006252034112
0.08,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713181774111833,0.0498953699041417,0.699112385567425,-0.0111391868217844
0.09,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713208492367413,0.0517254687701989,0.698979364124686,-0.00927204526271721
0.1,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713230322371844,0.053555213115685,0.69884155195565,-0.00740484015409028
0.11,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713247263975506,0.0553845903997369,0.698698950004865,-0.00553758429351797
0.12,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713259317062282,0.0572135880840075,0.69855155924971,-0.00367029047896301
0.13,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713266481549562,0.0590421936327515,0.698399380700384,-0.00180297150864792
0.14,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713268757388241,0.0608703945129114,0.698242415399903,6.43598190320184e-05
0.15,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713266144562722,0.0626981781942029,0.698080664424088,0.00193169070559689
0.16,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713258643090912,0.0645255321492014,0.697914128881562,0.00379900835256994
0.17,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713246253024226,0.0663524438534273,0.697742809913743,0.00566629996156505
0.18,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713228974447583,0.0681789007854326,0.69756670869483,0.0075335527343748
0.19,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713206807479409,0.0700048904268858,0.697385826431802,0.00940075387305755
0.2,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713179752271634,0.0718304002626584,0.697200164364405,0.011267890580026
0.21,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713147809009691,0.0736554177809104,0.697009723765147,0.0131349500581339
0.22,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713110977912516,0.0754799304731762,0.696814505939287,0.0150019195107649
0.23,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713069259232545,0.0773039258344499,0.696614512224824,0.0168687861419193
0.24,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.713022653255713,0.0791273913632716,0.696409743992494,0.0187355371563022
0.25,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712971160301453,0.0809503145618128,0.696200202645755,0.0206021597594113
0.26,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712914780722691,0.0827726829359619,0.695985889620781,0.0224686411576244
0.27,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712853514905846,0.0845944839954102,0.695766806386448,0.0243349685582866
0.28,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712787363270828,0.0864157052537372,0.69554295444433,0.0262011291697993
0.29,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712716326271033,0.0882363342284963,0.69531433532868,0.0280671102017061
0.3,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71264040439334,0.0900563584413004,0.695080950606431,0.0299328988647822
0.31,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712559598158109,0.0918757654179072,0.694842801877174,0.0317984823711213
0.32,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712473908119177,0.0936945426883052,0.694599890773154,0.0336638479342227
0.33,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712383334863855,0.0955126777867985,0.694352218959256,0.0355289827690796
0.34,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71228787901292,0.0973301582520928,0.694099788132996,0.0373938740922666
0.35,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.712187541220617,0.0991469716273805,0.693842600024506,0.0392585091220279
0.36,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71208232217465,0.100963105460426,0.693580656396525,0.041122875078363
0.37,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711972222596178,0.102778547303651,0.693313959044385,0.0429869591831172
0.38,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711857243239811,0.104593284714222,0.693042509795999,0.0448507486600661
0.39,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711737384893606,0.10640730525413,0.692766310511851,0.0467142307350058
0.4,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711612648379057,0.108220596490282,0.692485363084979,0.0485773926358386
0.41,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711483034551096,0.110033145994583,0.692199669440966,0.0504402215926612
0.42,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711348544298079,0.111844941344023,0.691909231537924,0.052302704837853
0.43,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71120917854179,0.113655970120757,0.691614051366481,0.054164829606162
0.44,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.711064938237425,0.115466219912198,0.69131413094977,0.0560265831347938
0.45,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.71091582437359,0.117275678311096,0.691009472343412,0.0578879526634982
0.46,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.710761837972296,0.119084332915627,0.690700077635501,0.0597489254346565
0.47,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.710602980088948,0.120892171329474,0.690385948946597,0.0616094886933701
0.48,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.710439251812341,0.122699181161914,0.6900670884297,0.0634696296875464
0.49,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.710270654264649,0.124505350027906,0.689743498270246,0.0653293356679876
0.5,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.710097188601421,0.126310665548169,0.689415180686084,0.0671885938884769
0.51,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.709918856011572,0.128115115349273,0.689082137927468,0.069047391605867
0.52,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.709735657717373,0.129918687063722,0.688744372277034,0.0709057160801661
0.53,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.709547594974444,0.131721368330037,0.688401886049792,0.0727635545746263
0.54,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.709354669071747,0.133523146792842,0.688054681593102,0.0746208943558307
0.55,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.709156881331575,0.135324010102949,0.687702761286665,0.0764777226937808
0.56,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.708954233109542,0.137123945917443,0.687346127542505,0.0783340268619826
0.57,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.708746725794576,0.138922941899765,0.686984782804948,0.0801897941375353
0.58,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.70853436080891,0.140720985719799,0.686618729550611,0.0820450118012176
0.59,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.708317139608069,0.142518065053954,0.686247970288382,0.0838996671375757
0.6,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.708095063680863,0.144314167585247,0.685872507559404,0.0857537474350093
0.61,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.707868134549375,0.146109281003396,0.685492343937055,0.08760723998586
0.62,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.707636353768953,0.147903393004891,0.685107482026936,0.0894601320864972
0.63,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.707399722928196,0.149696491293092,0.684717924466846,0.0913124110374058
0.64,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.707158243648945,0.151488563578303,0.684323673926768,0.0931640641432731
0.65,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.706911917586272,0.153279597577862,0.683924733108853,0.0950150787130766
0.66,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.706660746428468,0.155069581016221,0.683521104747396,0.0968654420601694
0.67,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.706404731897034,0.156858501625035,0.683112791608821,0.098715141502368
0.68,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.706143875746662,0.158646347143242,0.68269979649166,0.10056416436204
0.69,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.705878179765232,0.160433105317149,0.682282122226535,0.10241249796619
0.7,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.705607645773796,0.162218763900517,0.681859771676139,0.104260129646545
0.71,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.705332275626561,0.164003310654639,0.681432747735215,0.106107046739646
0.72,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.705052071210885,0.165786733348435,0.681001053330538,0.107953236586929
0.73,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.704767034447257,0.167569019758522,0.680564691420893,0.109798686534817
0.74,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.704477167289288,0.169350157669311,0.680123664997055,0.1116433839348
0.75,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.704182471723694,0.171130134873082,0.679677977081771,0.113487316143531
0.76,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.703882949770285,0.172908939170069,0.679227630729735,0.115330470522905
0.77,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.703578603481952,0.174686558368548,0.67877262902757,0.117172834440147
0.78,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.703269434944651,0.176462980284915,0.678312975093808,0.119014395267901
0.79,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.702955446277387,0.178238192743774,0.677848672078865,0.120855140384316
0.8,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.702636639632203,0.180012183578017,0.677379723165022,0.122695057173131
0.81,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.702313017194166,0.181784940628909,0.676906131566402,0.124534133023762
0.82,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.701984581181346,0.183556451746173,0.67642790052895,0.12637235533139
0.83,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.701651333844807,0.185326704788069,0.675945033330406,0.128209711497043
0.84,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.70131327746859,0.187095687621482,0.675457533280289,0.13004618892769
0.85,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.700970414369695,0.188863388122,0.674965403719869,0.13188177503632
0.86,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.700622746898067,0.190629794174004,0.674468648022148,0.133716457242029
0.87,-0.316428559744259,-0.0147160754950092,0.917200921291738,0,0,0,0.70027027743658,0.192394893670743,0.673967269591834,0.135550222970113
