0,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.011080012656611,-0.825136916543409,0.0155370540019253,-0.564610398619885
0.01,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00960182980749961,-0.825174764711186,0.0133767998289282,-0.564637471103826
0.02,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00812358114852186,-0.825206957223519,0.0112164539728429,-0.564660673625762
0.03,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00664527681142851,-0.825233493859766,0.00905603124043801,-0.564680006026666
0.04,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00516692692835196,-0.825254374438047,0.00689554643900899,-0.564695468174036
0.05,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00368854163173679,-0.825269598815248,0.00473501437627674,-0.564707059961894
0.06,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00221013105427027,-0.825279166887024,0.00257444986028614,-0.564714781310795
0.07,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.000731705328812976,-0.825283078587797,0.000413867699304455,-0.564718632167815
0.08,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.000746725411670714,0.825281333890755,0.0017467172982801,0.564718612506561
0.09,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00222515103418204,0.825273932807857,0.00390729032405987,0.564714722327168
0.1,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00370356140575733,0.825260875389829,0.00606783656970926,0.5647069616563
0.11,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00518194639353744,0.825242161726166,0.00822834122708621,0.564695330547146
0.12,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00666029586483717,0.825217791945127,0.0103887894883337,0.564679829079425
0.13,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00813859968721481,0.825187766213742,0.0125491665459813,0.564660457359382
0.14,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.00961684772854145,0.825152084737803,0.0147094575930465,0.56463721551979
0.15,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.0110950298570706,0.825110747761867,0.0168696478231363,0.564610103719944
0.16,0.0681162544569103,0.140223977705547,1.0068610311136,0,0,0,0.0125731359415073,0.825063755569253,0.0190297224305489,0.564579122145667
